Date/Time of Report: 3/18/2025 10:26:18,,,,,,,,
Requester: STN08 - Oper,,,,,,,,
Filter Applied: Event Time: Before 1/8/2025 5:07:44 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: SERVERA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
5:07:44,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:07:44,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:07:42,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:07:29,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:07:29,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:07:28,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:05:25,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:05:26,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:05:25,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:05:20,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:05:21,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:05:20,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:05:15,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
5:03:52,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2300.39,Nm³/h
5:01:55,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:01:54,4500,HY_4504,CHANGE,,,devctla.gop,S0,
5:00:18,4500,HY_4504,CHANGE,,,devctla.gop,S1,
5:00:16,4500,HY_4504,CHANGE,,,devctla.gop,S1,
4:59:55,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2242.67,Nm³/h
4:59:56,4600,P_4651A,CHANGE,,,devctla.gop,S1,
4:59:55,4600,P_4651A,CHANGE,,,devctla.gop,S1,
4:56:15,4600,P_4613B,CHANGE,,,devctla.gop,S1,
4:56:15,4600,P_4613B,CHANGE,,,devctla.gop,S1,
4:56:10,4600,P_4613C,CHANGE,,,devctla.gop,S0,
4:56:05,6200,AUX_Poly2,OFFNRM,OK,L 00,current change rate alarm,OFF,
4:56:06,6200,AUX_Poly2,CHANGE,,,AckCurrAlm3.PVFL,ON,
4:55:39,4600,P_4602B,CHANGE,,,devctla.gop,S0,
4:55:28,4600,P_4613B,CHANGE,,,devctla.gop,S0,
4:55:26,4600,P_4613B,CHANGE,,,devctla.gop,S0,
4:55:19,4500,PIC_2308,PVLOW,ACK,,PT_2308,,
4:55:15,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
4:55:10,4600,LI_4604,ALARM,ACK PNT,,V-4624 Level,,
4:55:10,4600,LI_4604,PVHIGH,ACK,,V-4624 Level,,
4:54:31,4600,P_4621C,CHANGE,,,devctla.gop,S1,
4:54:30,4600,P_4621C,CHANGE,,,devctla.gop,S1,
4:54:28,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2306.95,Nm³/h
4:54:23,4600,P_4621B,CHANGE,,,devctla.gop,S0,
4:51:54,6200,TI_4251N,PVHIGH,OK,L 00,C-4251N OUTLET CHILLED WATER TEMPERATURE,8.98172,DEGC
4:51:17,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2241.11,Nm³/h
4:49:57,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
4:48:16,4600,LI_4604,PVHIGH,,H 00,V-4624 Level,92.008,%
4:48:00,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
4:47:13,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.3008,%
4:47:09,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
4:47:06,4300,PI_8302,PVHIHI,ACK,,Fire Water Line Pressure,,
4:47:03,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,92.1232,%
4:47:02,4400,KV_4402,CHANGE,,,devctla.gop,S1,
4:47:02,4400,KV_4402,CHANGE,,,devctla.gop,S1,
4:46:15,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.3008,%
4:46:09,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.8994,%
4:46:08,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2300.39,Nm³/h
4:45:24,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.2296,%
4:45:16,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.7649,%
4:44:48,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.2697,%
4:44:42,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.5959,%
4:44:10,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.3031,%
4:44:04,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.3477,%
4:43:11,4500,TIC_2308_1,PVLOW,OK,L 00,TT_2308,199.001,*C
4:43:04,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.2786,%
4:42:47,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,92.8596,%
4:42:41,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.2786,%
4:42:35,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.4893,%
4:42:13,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2248.56,Nm³/h
4:42:01,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4232,%
4:41:49,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.3077,%
4:41:25,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.2408,%
4:41:15,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.6871,%
4:41:16,4300,PI_8302,PVHIHI,,H 00,Fire Water Line Pressure,1.21123,Mpa
4:41:14,4300,PI_8302,PVHIHI,OK,H 00,Fire Water Line Pressure,1.19049,Mpa
4:41:11,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.3008,%
4:41:02,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.5835,%
4:40:32,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4254,%
4:40:22,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.2031,%
4:39:37,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.372,%
4:39:28,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,92.3568,%
4:39:11,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4298,%
4:39:03,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,92.5726,%
4:38:48,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4899,%
4:38:42,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.7963,%
4:38:41,6100,LIA_VC21,PVLOW,OK,H 00,TK-8B VCM Level,36.0095,%
4:38:40,4500,PIC_2308,PVLOW,,L 00,PT_2308,9.99428,bar
4:38:04,6200,AUX_Poly2,OFFNRM,ACK,,current change rate alarm,,
4:37:54,6200,AUX_Poly2,OFFNRM,,L 00,current change rate alarm,ON,
4:37:31,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,ACK,,,,
4:37:16,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
4:37:10,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4565,%
4:36:59,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.8272,%
4:36:51,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2304.5,Nm³/h
4:36:26,SERVER_EAPCL,STATION 2,LEVEL,,,Security level,Oper,
4:36:08,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4899,%
4:36:02,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.1645,%
4:35:39,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.5144,%
4:35:19,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.9239,%
4:35:17,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4476,%
4:35:07,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.4122,%
4:34:35,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.3031,%
4:34:24,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
4:34:20,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.5591,%
4:34:12,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.5144,%
4:34:12,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,OK,H 15,,PartnerB_03,
4:34:01,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.9184,%
4:33:10,4200,FI_4201,PVHIGH,OK,L 00,INSTRUMENT AIR FOLW,2249.01,Nm³/h
4:33:08,4500,PIC_2308,PVLOW,OK,L 00,PT_2308,10.6012,bar
4:32:54,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
4:32:44,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.4232,%
4:32:36,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,90.5928,%
4:32:20,4500,TIC_2308_1,PVLOW,ACK,,TT_2308,,
4:32:15,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
4:32:09,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,ACK,,,,
4:32:01,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.6389,%
4:31:57,IOLINK_01A,AI_1F_LB_21,HART Diagnostic Underrun,,H 15,,PartnerB_03,
4:31:55,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,90.7107,%
4:31:43,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.6412,%
4:31:21,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.576,%
4:30:47,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.5188,%
4:30:39,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.4401,%
4:30:04,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.5477,%
4:29:55,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.0407,%
4:29:38,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.6367,%
4:29:33,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.4448,%
4:29:23,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.699,%
4:29:10,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.5983,%
4:28:23,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.6078,%
4:28:15,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,91.4136,%
4:27:53,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.7257,%
4:27:54,4500,TIC_2308_1,PVLOW,,L 00,TT_2308,189.663,*C
4:27:51,4200,FI_4201,PVHIGH,,L 00,INSTRUMENT AIR FOLW,2303.05,Nm³/h
4:27:43,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,94.7392,%
4:26:26,6200,TI_4251N,PVHIGH,ACK,,C-4251N OUTLET CHILLED WATER TEMPERATURE,,
4:26:20,6200,TI_4251N,PVHIGH,,L 00,C-4251N OUTLET CHILLED WATER TEMPERATURE,11.014,DEGC
4:26:11,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.7635,%
4:26:08,6200,TI_SC01,PVHIGH,ACK,,Steam Head Pipe Temperature,,
4:26:04,6200,TI_SC01,PVHIGH,,L 00,Steam Head Pipe Temperature,185.003,DEGC
4:25:58,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,93.4891,%
4:25:55,4400,LIC_4402,PVLOW,OK,L 00,Cooling tower basin V-4403 Level,96.1162,%
4:25:46,4400,LIC_4402,PVLOW,,L 00,Cooling tower basin V-4403 Level,92.8217,%
4:25:17,4200,FI_4201,PVHIGH,ACK,,INSTRUMENT AIR FOLW,,
4:25:07,4400,LIC_4402,ALARM,ACK PNT,,V-4403 Level,,
4:25:07,4400,LIC_4402,PVLOW,ACK,,Cooling tower basin V-4403 Level,,
